,bmad_name,device_name,ele_key,s_position,x_position,y_position,z_position,theta_position,phi_position,psi_position
675,Q25601,QUAD:LI25:601,Quadrupole,485.429659665777,-4.54514195412816e-06,0.0,2500.09499803644,1.11022302462516e-16,0.0,0.0
676,BPM25601,BPMS:LI25:601,Monitor,485.376259665777,-4.54514195413409e-06,0.0,2500.04159803644,1.11022302462516e-16,0.0,0.0
677,K25_6,,Overlay,497.633059665777,0.0,0.0,0.0,0.0,0.0,0.0
678,K25_6A,KLYS:LI25:61,Lcavity,488.500759665777,-4.5451419537872e-06,0.0,2503.16609803644,1.11022302462516e-16,0.0,0.0
679,XC25602,XCOR:LI25:602,Hkicker,485.784659665777,-4.54514195408875e-06,0.0,2500.44999803644,1.11022302462516e-16,0.0,0.0
680,YC25603,YCOR:LI25:603,Vkicker,486.166859665777,-4.54514195404632e-06,0.0,2500.83219803644,1.11022302462516e-16,0.0,0.0
681,K25_6B,KLYS:LI25:61,Lcavity,491.544859665777,-4.54514195344924e-06,0.0,2506.21019803644,1.11022302462516e-16,0.0,0.0
682,K25_6C,KLYS:LI25:61,Lcavity,494.588959665777,-4.54514195311128e-06,0.0,2509.25429803644,1.11022302462516e-16,0.0,0.0
683,K25_6D,KLYS:LI25:61,Lcavity,497.633059665777,-4.54514195277331e-06,0.0,2512.29839803644,1.11022302462516e-16,0.0,0.0
684,Q25701,QUAD:LI25:701,Quadrupole,497.774059665777,-4.54514195275766e-06,0.0,2512.43939803644,1.11022302462516e-16,0.0,0.0
685,BPM25701,BPMS:LI25:701,Monitor,497.720659665777,-4.54514195276359e-06,0.0,2512.38599803644,1.11022302462516e-16,0.0,0.0
686,K25_7,,Overlay,509.977459665777,0.0,0.0,0.0,0.0,0.0,0.0
687,K25_7A,KLYS:LI25:71,Lcavity,500.845159665777,-4.5451419524167e-06,0.0,2515.51049803644,1.11022302462516e-16,0.0,0.0
688,XC25702,XCOR:LI25:702,Hkicker,498.134659665777,-4.54514195271763e-06,0.0,2512.79999803644,1.11022302462516e-16,0.0,0.0
689,YC25703,YCOR:LI25:703,Vkicker,498.384659665777,-4.54514195268987e-06,0.0,2513.04999803644,1.11022302462516e-16,0.0,0.0
690,K25_7B,KLYS:LI25:71,Lcavity,503.889259665777,-4.54514195207874e-06,0.0,2518.55459803644,1.11022302462516e-16,0.0,0.0
691,K25_7C,KLYS:LI25:71,Lcavity,506.933359665777,-4.54514195174077e-06,0.0,2521.59869803644,1.11022302462516e-16,0.0,0.0
692,K25_7D,KLYS:LI25:71,Lcavity,509.977459665777,-4.54514195140281e-06,0.0,2524.64279803644,1.11022302462516e-16,0.0,0.0
693,Q25801,QUAD:LI25:801,Quadrupole,510.118459665777,-4.54514195138716e-06,0.0,2524.78379803644,1.11022302462516e-16,0.0,0.0
694,BPM25801,BPMS:LI25:801,Monitor,510.065059665777,-4.54514195139309e-06,0.0,2524.73039803644,1.11022302462516e-16,0.0,0.0
695,K25_8,,Overlay,522.321859665777,0.0,0.0,0.0,0.0,0.0,0.0
696,K25_8A,KLYS:LI25:81,Lcavity,513.189559665777,-4.5451419510462e-06,0.0,2527.85489803644,1.11022302462516e-16,0.0,0.0
697,XC25802,XCOR:LI25:802,Hkicker,510.474659665777,-4.54514195134761e-06,0.0,2525.13999803644,1.11022302462516e-16,0.0,0.0
698,YC25803,YCOR:LI25:803,Vkicker,510.724659665777,-4.54514195131986e-06,0.0,2525.38999803644,1.11022302462516e-16,0.0,0.0
699,K25_8B,KLYS:LI25:81,Lcavity,516.233659665777,-4.54514195070823e-06,0.0,2530.89899803644,1.11022302462516e-16,0.0,0.0
700,K25_8C,KLYS:LI25:81,Lcavity,519.277759665777,-4.54514195037027e-06,0.0,2533.94309803644,1.11022302462516e-16,0.0,0.0
701,K25_8D,KLYS:LI25:81,Lcavity,522.321859665777,-4.54514195003231e-06,0.0,2536.98719803644,1.11022302462516e-16,0.0,0.0
702,XC25900,XCOR:LI25:900,Hkicker,521.664659665777,-4.54514195010527e-06,0.0,2536.32999803644,1.11022302462516e-16,0.0,0.0
703,YC25900,YCOR:LI25:900,Vkicker,521.914659665777,-4.54514195007752e-06,0.0,2536.57999803644,1.11022302462516e-16,0.0,0.0
704,Q25901,QUAD:LI25:901,Quadrupole,522.703459665777,-4.54514194998994e-06,0.0,2537.36879803644,1.11022302462516e-16,0.0,0.0
705,BPM25901,BPMS:LI25:901,Monitor,522.650059665777,-4.54514194999587e-06,0.0,2537.31539803644,1.11022302462516e-16,0.0,0.0
706,DAQ8A,,Drift,523.206659665777,-4.54514194993408e-06,0.0,2537.87199803644,1.11022302462516e-16,0.0,0.0
707,OTR_TCAV,OTRS:LI25:920,Monitor,523.206659665777,-4.54514194993408e-06,0.0,2537.87199803644,1.11022302462516e-16,0.0,0.0
708,DAQ8B,,Drift,525.334659665777,-4.54514194969782e-06,0.0,2539.99999803644,1.11022302462516e-16,0.0,0.0
709,LI25END,,Marker,525.334659665777,-4.54514194969782e-06,0.0,2539.99999803644,1.11022302462516e-16,0.0,0.0
710,LI26BEG,,Marker,525.334659665777,-4.54514194969782e-06,0.0,2539.99999803644,1.11022302462516e-16,0.0,0.0
711,ZLIN10,,Marker,525.334659665777,-4.54514194969782e-06,0.0,2539.99999803644,1.11022302462516e-16,0.0,0.0
712,K26_1,,Overlay,537.511059665777,0.0,0.0,0.0,0.0,0.0,0.0
713,SBST_26,SBST:LI26:1:PHAS,Overlay,623.921859665777,0.0,0.0,0.0,0.0,0.0,0.0
714,K26_1A,KLYS:LI26:11,Lcavity,528.378759665777,-4.54514194935986e-06,0.0,2543.04409803644,1.11022302462516e-16,0.0,0.0
715,K26_1B,KLYS:LI26:11,Lcavity,531.422859665777,-4.54514194902189e-06,0.0,2546.08819803644,1.11022302462516e-16,0.0,0.0
716,K26_1C,KLYS:LI26:11,Lcavity,534.466959665777,-4.54514194868393e-06,0.0,2549.13229803644,1.11022302462516e-16,0.0,0.0
717,K26_1D,KLYS:LI26:11,Lcavity,537.511059665777,-4.54514194834597e-06,0.0,2552.17639803644,1.11022302462516e-16,0.0,0.0
718,Q26201,QUAD:LI26:201,Quadrupole,537.652059665777,-4.54514194833031e-06,0.0,2552.31739803644,1.11022302462516e-16,0.0,0.0
719,BPM26201,BPMS:LI26:201,Monitor,537.598659665777,-4.54514194833624e-06,0.0,2552.26399803644,1.11022302462516e-16,0.0,0.0
720,K26_2,,Overlay,549.855459665777,0.0,0.0,0.0,0.0,0.0,0.0
721,K26_2A,KLYS:LI26:21,Lcavity,540.723159665777,-4.54514194798935e-06,0.0,2555.38849803644,1.11022302462516e-16,0.0,0.0
722,XC26202,XCOR:LI26:202,Hkicker,538.004659665777,-4.54514194829117e-06,0.0,2552.66999803644,1.11022302462516e-16,0.0,0.0
723,YC26203,YCOR:LI26:203,Vkicker,538.376559665777,-4.54514194824988e-06,0.0,2553.04189803644,1.11022302462516e-16,0.0,0.0
724,K26_2B,KLYS:LI26:21,Lcavity,543.767259665777,-4.54514194765139e-06,0.0,2558.43259803644,1.11022302462516e-16,0.0,0.0
725,K26_2C,KLYS:LI26:21,Lcavity,546.811359665777,-4.54514194731343e-06,0.0,2561.47669803644,1.11022302462516e-16,0.0,0.0
726,K26_2D,KLYS:LI26:21,Lcavity,549.855459665777,-4.54514194697547e-06,0.0,2564.52079803644,1.11022302462516e-16,0.0,0.0
727,Q26301,QUAD:LI26:301,Quadrupole,549.996459665777,-4.54514194695981e-06,0.0,2564.66179803644,1.11022302462516e-16,0.0,0.0
728,BPM26301,BPMS:LI26:301,Monitor,549.943059665777,-4.54514194696574e-06,0.0,2564.60839803644,1.11022302462516e-16,0.0,0.0
729,K26_3,,Overlay,562.199859665777,0.0,0.0,0.0,0.0,0.0,0.0
730,K26_3A,KLYS:LI26:31,Lcavity,553.067559665777,-4.54514194661885e-06,0.0,2567.73289803644,1.11022302462516e-16,0.0,0.0
731,XC26302,XCOR:LI26:302,Hkicker,550.354659665777,-4.54514194692004e-06,0.0,2565.01999803644,1.11022302462516e-16,0.0,0.0
732,YC26303,YCOR:LI26:303,Vkicker,550.604659665777,-4.54514194689229e-06,0.0,2565.26999803644,1.11022302462516e-16,0.0,0.0
733,K26_3B,KLYS:LI26:31,Lcavity,556.111659665777,-4.54514194628089e-06,0.0,2570.77699803644,1.11022302462516e-16,0.0,0.0
734,K26_3C,KLYS:LI26:31,Lcavity,559.155759665777,-4.54514194594293e-06,0.0,2573.82109803644,1.11022302462516e-16,0.0,0.0
735,K26_3D,KLYS:LI26:31,Lcavity,562.199859665777,-4.54514194560496e-06,0.0,2576.86519803644,1.11022302462516e-16,0.0,0.0
736,Q26401,QUAD:LI26:401,Quadrupole,562.340859665777,-4.54514194558931e-06,0.0,2577.00619803644,1.11022302462516e-16,0.0,0.0
737,BPM26401,BPMS:LI26:401,Monitor,562.287459665777,-4.54514194559524e-06,0.0,2576.95279803644,1.11022302462516e-16,0.0,0.0
738,K26_4,,Overlay,574.544259665777,0.0,0.0,0.0,0.0,0.0,0.0
739,K26_4A,KLYS:LI26:41,Lcavity,565.411959665777,-4.54514194524835e-06,0.0,2580.07729803644,1.11022302462516e-16,0.0,0.0
740,XC26402,XCOR:LI26:402,Hkicker,562.694659665777,-4.54514194555003e-06,0.0,2577.35999803644,1.11022302462516e-16,0.0,0.0
741,YC26403,YCOR:LI26:403,Vkicker,562.944659665777,-4.54514194552227e-06,0.0,2577.60999803644,1.11022302462516e-16,0.0,0.0
742,K26_4B,KLYS:LI26:41,Lcavity,568.456059665777,-4.54514194491039e-06,0.0,2583.12139803644,1.11022302462516e-16,0.0,0.0
743,K26_4C,KLYS:LI26:41,Lcavity,571.500159665777,-4.54514194457242e-06,0.0,2586.16549803644,1.11022302462516e-16,0.0,0.0
744,K26_4D,KLYS:LI26:41,Lcavity,574.544259665777,-4.54514194423446e-06,0.0,2589.20959803644,1.11022302462516e-16,0.0,0.0
745,Q26501,QUAD:LI26:501,Quadrupole,574.685259665777,-4.54514194421881e-06,0.0,2589.35059803644,1.11022302462516e-16,0.0,0.0
746,BPM26501,BPMS:LI26:501,Monitor,574.631859665777,-4.54514194422473e-06,0.0,2589.29719803644,1.11022302462516e-16,0.0,0.0
747,K26_5,,Overlay,586.888659665777,0.0,0.0,0.0,0.0,0.0,0.0
748,K26_5A,KLYS:LI26:51,Lcavity,577.756359665777,-4.54514194387785e-06,0.0,2592.42169803644,1.11022302462516e-16,0.0,0.0
749,XC26502,XCOR:LI26:502,Hkicker,575.044659665777,-4.5451419441789e-06,0.0,2589.70999803644,1.11022302462516e-16,0.0,0.0
750,YC26503,YCOR:LI26:503,Vkicker,575.294659665777,-4.54514194415115e-06,0.0,2589.95999803644,1.11022302462516e-16,0.0,0.0
751,K26_5B,KLYS:LI26:51,Lcavity,580.800459665777,-4.54514194353988e-06,0.0,2595.46579803644,1.11022302462516e-16,0.0,0.0
752,K26_5C,KLYS:LI26:51,Lcavity,583.844559665777,-4.54514194320192e-06,0.0,2598.50989803644,1.11022302462516e-16,0.0,0.0
753,K26_5D,KLYS:LI26:51,Lcavity,586.888659665777,-4.54514194286396e-06,0.0,2601.55399803644,1.11022302462516e-16,0.0,0.0
754,Q26601,QUAD:LI26:601,Quadrupole,587.029659665777,-4.5451419428483e-06,0.0,2601.69499803644,1.11022302462516e-16,0.0,0.0
755,BPM26601,BPMS:LI26:601,Monitor,586.976259665777,-4.54514194285423e-06,0.0,2601.64159803644,1.11022302462516e-16,0.0,0.0
756,K26_6,,Overlay,599.233059665777,0.0,0.0,0.0,0.0,0.0,0.0
757,K26_6A,KLYS:LI26:61,Lcavity,590.100759665777,-4.54514194250734e-06,0.0,2604.76609803644,1.11022302462516e-16,0.0,0.0
758,XC26602,XCOR:LI26:602,Hkicker,587.384659665777,-4.54514194280889e-06,0.0,2602.04999803644,1.11022302462516e-16,0.0,0.0
759,YC26603,YCOR:LI26:603,Vkicker,587.795459665777,-4.54514194276328e-06,0.0,2602.46079803644,1.11022302462516e-16,0.0,0.0
760,K26_6B,KLYS:LI26:61,Lcavity,593.144859665777,-4.54514194216938e-06,0.0,2607.81019803644,1.11022302462516e-16,0.0,0.0
761,K26_6C,KLYS:LI26:61,Lcavity,596.188959665777,-4.54514194183142e-06,0.0,2610.85429803644,1.11022302462516e-16,0.0,0.0
762,K26_6D,KLYS:LI26:61,Lcavity,599.233059665777,-4.54514194149345e-06,0.0,2613.89839803644,1.11022302462516e-16,0.0,0.0
763,Q26701,QUAD:LI26:701,Quadrupole,599.374059665777,-4.5451419414778e-06,0.0,2614.03939803644,1.11022302462516e-16,0.0,0.0
764,BPM26701,BPMS:LI26:701,Monitor,599.320659665777,-4.54514194148373e-06,0.0,2613.98599803644,1.11022302462516e-16,0.0,0.0
765,K26_7,,Overlay,611.577459665777,0.0,0.0,0.0,0.0,0.0,0.0
766,K26_7A,KLYS:LI26:71,Lcavity,602.445159665777,-4.54514194113684e-06,0.0,2617.11049803644,1.11022302462516e-16,0.0,0.0
767,XC26702,XCOR:LI26:702,Hkicker,599.734659665777,-4.54514194143777e-06,0.0,2614.39999803644,1.11022302462516e-16,0.0,0.0
768,YC26703,YCOR:LI26:703,Vkicker,599.984659665777,-4.54514194141001e-06,0.0,2614.64999803644,1.11022302462516e-16,0.0,0.0
769,K26_7B,KLYS:LI26:71,Lcavity,605.489259665777,-4.54514194079888e-06,0.0,2620.15459803644,1.11022302462516e-16,0.0,0.0
770,K26_7C,KLYS:LI26:71,Lcavity,608.533359665777,-4.54514194046091e-06,0.0,2623.19869803644,1.11022302462516e-16,0.0,0.0
771,K26_7D,KLYS:LI26:71,Lcavity,611.577459665777,-4.54514194012295e-06,0.0,2626.24279803644,1.11022302462516e-16,0.0,0.0
772,Q26801,QUAD:LI26:801,Quadrupole,611.718459665777,-4.5451419401073e-06,0.0,2626.38379803644,1.11022302462516e-16,0.0,0.0
773,BPM26801,BPMS:LI26:801,Monitor,611.665059665777,-4.54514194011323e-06,0.0,2626.33039803644,1.11022302462516e-16,0.0,0.0
774,K26_8,,Overlay,623.921859665777,0.0,0.0,0.0,0.0,0.0,0.0
775,K26_8A,KLYS:LI26:81,Lcavity,614.789559665777,-4.54514193976634e-06,0.0,2629.45489803644,1.11022302462516e-16,0.0,0.0
776,XC26802,XCOR:LI26:802,Hkicker,612.074659665777,-4.54514194006775e-06,0.0,2626.73999803644,1.11022302462516e-16,0.0,0.0
777,YC26803,YCOR:LI26:803,Vkicker,612.455659665777,-4.54514194002545e-06,0.0,2627.12099803644,1.11022302462516e-16,0.0,0.0
778,K26_8B,KLYS:LI26:81,Lcavity,617.833659665777,-4.54514193942837e-06,0.0,2632.49899803644,1.11022302462516e-16,0.0,0.0
779,K26_8C,KLYS:LI26:81,Lcavity,620.877759665777,-4.54514193909041e-06,0.0,2635.54309803644,1.11022302462516e-16,0.0,0.0
780,K26_8D,KLYS:LI26:81,Lcavity,623.921859665777,-4.54514193875245e-06,0.0,2638.58719803644,1.11022302462516e-16,0.0,0.0
781,XC26900,XCOR:LI26:900,Hkicker,623.264659665777,-4.54514193882541e-06,0.0,2637.92999803644,1.11022302462516e-16,0.0,0.0
782,YC26900,YCOR:LI26:900,Vkicker,623.514659665777,-4.54514193879766e-06,0.0,2638.17999803644,1.11022302462516e-16,0.0,0.0
783,Q26901,QUAD:LI26:901,Quadrupole,624.303459665777,-4.54514193871008e-06,0.0,2638.96879803644,1.11022302462516e-16,0.0,0.0
784,BPM26901,BPMS:LI26:901,Monitor,624.250059665777,-4.54514193871601e-06,0.0,2638.91539803644,1.11022302462516e-16,0.0,0.0
785,LI26END,,Marker,626.934659665777,-4.54514193841796e-06,0.0,2641.59999803644,1.11022302462516e-16,0.0,0.0
786,LI27BEG,,Marker,626.934659665777,-4.54514193841796e-06,0.0,2641.59999803644,1.11022302462516e-16,0.0,0.0
787,ZLIN11,,Marker,626.934659665777,-4.54514193841796e-06,0.0,2641.59999803644,1.11022302462516e-16,0.0,0.0
788,K27_1,,Overlay,639.111059665777,0.0,0.0,0.0,0.0,0.0,0.0
789,SBST_27,SBST:LI27:1:PHAS,Overlay,725.521859665776,0.0,0.0,0.0,0.0,0.0,0.0
790,K27_1A,KLYS:LI27:11,Lcavity,629.978759665777,-4.54514193808e-06,0.0,2644.64409803644,1.11022302462516e-16,0.0,0.0
791,K27_1B,KLYS:LI27:11,Lcavity,633.022859665777,-4.54514193774203e-06,0.0,2647.68819803644,1.11022302462516e-16,0.0,0.0
792,K27_1C,KLYS:LI27:11,Lcavity,636.066959665777,-4.54514193740407e-06,0.0,2650.73229803644,1.11022302462516e-16,0.0,0.0
793,K27_1D,KLYS:LI27:11,Lcavity,639.111059665777,-4.54514193706611e-06,0.0,2653.77639803644,1.11022302462516e-16,0.0,0.0
794,Q27201,QUAD:LI27:201,Quadrupole,639.252059665777,-4.54514193705045e-06,0.0,2653.91739803644,1.11022302462516e-16,0.0,0.0
795,BPM27201,BPMS:LI27:201,Monitor,639.198659665777,-4.54514193705638e-06,0.0,2653.86399803644,1.11022302462516e-16,0.0,0.0
796,K27_2,,Overlay,651.455459665777,0.0,0.0,0.0,0.0,0.0,0.0
797,K27_2A,KLYS:LI27:21,Lcavity,642.323159665777,-4.54514193670949e-06,0.0,2656.98849803644,1.11022302462516e-16,0.0,0.0
798,XC27202,XCOR:LI27:202,Hkicker,639.604659665777,-4.54514193701131e-06,0.0,2654.26999803644,1.11022302462516e-16,0.0,0.0
799,YC27203,YCOR:LI27:203,Vkicker,639.854659665777,-4.54514193698355e-06,0.0,2654.51999803644,1.11022302462516e-16,0.0,0.0
800,K27_2B,KLYS:LI27:21,Lcavity,645.367259665777,-4.54514193637153e-06,0.0,2660.03259803644,1.11022302462516e-16,0.0,0.0
801,K27_2C,KLYS:LI27:21,Lcavity,648.411359665777,-4.54514193603357e-06,0.0,2663.07669803644,1.11022302462516e-16,0.0,0.0
802,K27_2D,KLYS:LI27:21,Lcavity,651.455459665777,-4.54514193569561e-06,0.0,2666.12079803644,1.11022302462516e-16,0.0,0.0
803,Q27301,QUAD:LI27:301,Quadrupole,651.596459665777,-4.54514193567995e-06,0.0,2666.26179803644,1.11022302462516e-16,0.0,0.0
804,BPM27301,BPMS:LI27:301,Monitor,651.543059665777,-4.54514193568588e-06,0.0,2666.20839803644,1.11022302462516e-16,0.0,0.0
805,K27_3,,Overlay,663.799859665777,0.0,0.0,0.0,0.0,0.0,0.0
806,K27_3A,KLYS:LI27:31,Lcavity,654.667559665777,-4.54514193533899e-06,0.0,2669.33289803644,1.11022302462516e-16,0.0,0.0
807,XC27302,XCOR:LI27:302,Hkicker,651.954659665777,-4.54514193564018e-06,0.0,2666.61999803644,1.11022302462516e-16,0.0,0.0
808,YC27303,YCOR:LI27:303,Vkicker,652.324159665777,-4.54514193559916e-06,0.0,2666.98949803644,1.11022302462516e-16,0.0,0.0
809,K27_3B,KLYS:LI27:31,Lcavity,657.711659665777,-4.54514193500103e-06,0.0,2672.37699803644,1.11022302462516e-16,0.0,0.0
810,K27_3C,KLYS:LI27:31,Lcavity,660.755759665777,-4.54514193466307e-06,0.0,2675.42109803644,1.11022302462516e-16,0.0,0.0
811,K27_3D,KLYS:LI27:31,Lcavity,663.799859665777,-4.5451419343251e-06,0.0,2678.46519803644,1.11022302462516e-16,0.0,0.0
812,Q27401,QUAD:LI27:401,Quadrupole,663.940859665777,-4.54514193430945e-06,0.0,2678.60619803644,1.11022302462516e-16,0.0,0.0
813,BPM27401,BPMS:LI27:401,Monitor,663.887459665777,-4.54514193431538e-06,0.0,2678.55279803644,1.11022302462516e-16,0.0,0.0
814,K27_4,,Overlay,676.144259665777,0.0,0.0,0.0,0.0,0.0,0.0
815,K27_4A,KLYS:LI27:41,Lcavity,667.011959665777,-4.54514193396849e-06,0.0,2681.67729803644,1.11022302462516e-16,0.0,0.0
816,XC27402,XCOR:LI27:402,Hkicker,664.294659665777,-4.54514193427017e-06,0.0,2678.95999803644,1.11022302462516e-16,0.0,0.0
817,YC27403,YCOR:LI27:403,Vkicker,664.544659665777,-4.54514193424241e-06,0.0,2679.20999803644,1.11022302462516e-16,0.0,0.0
818,K27_4B,KLYS:LI27:41,Lcavity,670.056059665777,-4.54514193363053e-06,0.0,2684.72139803644,1.11022302462516e-16,0.0,0.0
819,K27_4C,KLYS:LI27:41,Lcavity,673.100159665777,-4.54514193329256e-06,0.0,2687.76549803644,1.11022302462516e-16,0.0,0.0
820,K27_4D,KLYS:LI27:41,Lcavity,676.144259665777,-4.5451419329546e-06,0.0,2690.80959803644,1.11022302462516e-16,0.0,0.0
821,Q27501,QUAD:LI27:501,Quadrupole,676.285259665777,-4.54514193293895e-06,0.0,2690.95059803644,1.11022302462516e-16,0.0,0.0
822,BPM27501,BPMS:LI27:501,Monitor,676.231859665777,-4.54514193294487e-06,0.0,2690.89719803644,1.11022302462516e-16,0.0,0.0
823,K27_5,,Overlay,688.488659665776,0.0,0.0,0.0,0.0,0.0,0.0
824,K27_5A,KLYS:LI27:51,Lcavity,679.356359665777,-4.54514193259799e-06,0.0,2694.02169803644,1.11022302462516e-16,0.0,0.0
825,XC27502,XCOR:LI27:502,Hkicker,676.644659665777,-4.54514193289904e-06,0.0,2691.30999803644,1.11022302462516e-16,0.0,0.0
826,YC27503,YCOR:LI27:503,Vkicker,677.012959665777,-4.54514193285816e-06,0.0,2691.67829803644,1.11022302462516e-16,0.0,0.0
827,K27_5B,KLYS:LI27:51,Lcavity,682.400459665777,-4.54514193226002e-06,0.0,2697.06579803644,1.11022302462516e-16,0.0,0.0
828,K27_5C,KLYS:LI27:51,Lcavity,685.444559665777,-4.54514193192206e-06,0.0,2700.10989803644,1.11022302462516e-16,0.0,0.0
829,K27_5D,KLYS:LI27:51,Lcavity,688.488659665776,-4.5451419315841e-06,0.0,2703.15399803644,1.11022302462516e-16,0.0,0.0
830,Q27601,QUAD:LI27:601,Quadrupole,688.629659665777,-4.54514193156844e-06,0.0,2703.29499803644,1.11022302462516e-16,0.0,0.0
831,BPM27601,BPMS:LI27:601,Monitor,688.576259665777,-4.54514193157437e-06,0.0,2703.24159803644,1.11022302462516e-16,0.0,0.0
832,K27_6,,Overlay,697.788959665776,0.0,0.0,0.0,0.0,0.0,0.0
833,K27_6A,KLYS:LI27:61,Lcavity,691.700759665777,-4.54514193122748e-06,0.0,2706.36609803644,1.11022302462516e-16,0.0,0.0
834,XC27602,XCOR:LI27:602,Hkicker,688.984659665777,-4.54514193152903e-06,0.0,2703.64999803644,1.11022302462516e-16,0.0,0.0
835,YC27603,YCOR:LI27:603,Vkicker,689.234659665777,-4.54514193150127e-06,0.0,2703.89999803644,1.11022302462516e-16,0.0,0.0
836,K27_6B,KLYS:LI27:61,Lcavity,694.744859665777,-4.54514193088952e-06,0.0,2709.41019803644,1.11022302462516e-16,0.0,0.0
837,K27_6C,KLYS:LI27:61,Lcavity,697.788959665776,-4.54514193055156e-06,0.0,2712.45429803644,1.11022302462516e-16,0.0,0.0
838,DAQ5A,,Drift,700.132459665776,-4.54514193029138e-06,0.0,2714.79779803644,1.11022302462516e-16,0.0,0.0
839,WS27644,WIRE:LI27:644,Marker,700.132459665776,-4.54514193029138e-06,0.0,2714.79779803644,1.11022302462516e-16,0.0,0.0
840,DAQ6A,,Drift,700.867259665776,-4.5451419302098e-06,0.0,2715.53259803644,1.11022302462516e-16,0.0,0.0
841,Q27701,QUAD:LI27:701,Quadrupole,700.974059665776,-4.54514193019794e-06,0.0,2715.63939803644,1.11022302462516e-16,0.0,0.0
842,BPM27701,BPMS:LI27:701,Monitor,700.920659665776,-4.54514193020387e-06,0.0,2715.58599803644,1.11022302462516e-16,0.0,0.0
843,K27_7,,Overlay,713.177459665776,0.0,0.0,0.0,0.0,0.0,0.0
844,K27_7A,KLYS:LI27:71,Lcavity,704.045159665776,-4.54514192985698e-06,0.0,2718.71049803644,1.11022302462516e-16,0.0,0.0
845,XC27702,XCOR:LI27:702,Hkicker,701.334659665776,-4.5451419301579e-06,0.0,2715.99999803644,1.11022302462516e-16,0.0,0.0
846,YC27703,YCOR:LI27:703,Vkicker,701.685859665776,-4.54514193011891e-06,0.0,2716.35119803644,1.11022302462516e-16,0.0,0.0
847,K27_7B,KLYS:LI27:71,Lcavity,707.089259665776,-4.54514192951902e-06,0.0,2721.75459803644,1.11022302462516e-16,0.0,0.0
848,K27_7C,KLYS:LI27:71,Lcavity,710.133359665776,-4.54514192918105e-06,0.0,2724.79869803644,1.11022302462516e-16,0.0,0.0
849,K27_7D,KLYS:LI27:71,Lcavity,713.177459665776,-4.54514192884309e-06,0.0,2727.84279803644,1.11022302462516e-16,0.0,0.0
850,Q27801,QUAD:LI27:801,Quadrupole,713.318459665776,-4.54514192882744e-06,0.0,2727.98379803644,1.11022302462516e-16,0.0,0.0
851,BPM27801,BPMS:LI27:801,Monitor,713.265059665776,-4.54514192883337e-06,0.0,2727.93039803644,1.11022302462516e-16,0.0,0.0
852,K27_8,,Overlay,725.521859665776,0.0,0.0,0.0,0.0,0.0,0.0
853,K27_8A,KLYS:LI27:81,Lcavity,716.389559665776,-4.54514192848648e-06,0.0,2731.05489803644,1.11022302462516e-16,0.0,0.0
854,XC27802,XCOR:LI27:802,Hkicker,713.674659665776,-4.54514192878789e-06,0.0,2728.33999803644,1.11022302462516e-16,0.0,0.0
855,YC27803,YCOR:LI27:803,Vkicker,713.924659665776,-4.54514192876014e-06,0.0,2728.58999803644,1.11022302462516e-16,0.0,0.0
856,K27_8B,KLYS:LI27:81,Lcavity,719.433659665776,-4.54514192814851e-06,0.0,2734.09899803644,1.11022302462516e-16,0.0,0.0
857,K27_8C,KLYS:LI27:81,Lcavity,722.477759665776,-4.54514192781055e-06,0.0,2737.14309803644,1.11022302462516e-16,0.0,0.0
858,K27_8D,KLYS:LI27:81,Lcavity,725.521859665776,-4.54514192747259e-06,0.0,2740.18719803644,1.11022302462516e-16,0.0,0.0
859,XC27900,XCOR:LI27:900,Hkicker,724.718859665776,-4.54514192756174e-06,0.0,2739.38419803644,1.11022302462516e-16,0.0,0.0
860,YC27900,YCOR:LI27:900,Vkicker,725.114659665776,-4.5451419275178e-06,0.0,2739.77999803644,1.11022302462516e-16,0.0,0.0
861,Q27901,QUAD:LI27:901,Quadrupole,725.903459665776,-4.54514192743022e-06,0.0,2740.56879803644,1.11022302462516e-16,0.0,0.0
862,BPM27901,BPMS:LI27:901,Monitor,725.850059665776,-4.54514192743615e-06,0.0,2740.51539803644,1.11022302462516e-16,0.0,0.0
863,LI27END,,Marker,728.534659665776,-4.5451419271381e-06,0.0,2743.19999803644,1.11022302462516e-16,0.0,0.0
864,LI28BEG,,Marker,728.534659665776,-4.5451419271381e-06,0.0,2743.19999803644,1.11022302462516e-16,0.0,0.0
865,ZLIN12,,Marker,728.534659665776,-4.5451419271381e-06,0.0,2743.19999803644,1.11022302462516e-16,0.0,0.0
866,K28_1,,Overlay,737.666959665776,0.0,0.0,0.0,0.0,0.0,0.0
867,SBST_28,SBST:LI28:1:PHAS,Overlay,827.121859665776,0.0,0.0,0.0,0.0,0.0,0.0
868,K28_1A,KLYS:LI28:11,Lcavity,731.578759665776,-4.54514192680014e-06,0.0,2746.24409803644,1.11022302462516e-16,0.0,0.0
869,K28_1B,KLYS:LI28:11,Lcavity,734.622859665776,-4.54514192646217e-06,0.0,2749.28819803644,1.11022302462516e-16,0.0,0.0
870,K28_1C,KLYS:LI28:11,Lcavity,737.666959665776,-4.54514192612421e-06,0.0,2752.33229803644,1.11022302462516e-16,0.0,0.0
871,DAQ5B1,,Drift,739.757659665776,-4.5451419258921e-06,0.0,2754.42299803644,1.11022302462516e-16,0.0,0.0
872,XC29092,,Marker,739.757659665776,-4.5451419258921e-06,0.0,2754.42299803644,1.11022302462516e-16,0.0,0.0
